Reviewed by,Notes,"Score (-1=copyright, ?=questionable, 0=unrelated, 1=poor, 2=average, 3=good, 4=great, 5=pro, Approved=assume okay given past videos)",In playlist on anyTVgames?,YouTube views,User,Country Code,Country Name,Video_Link,Video_Offer,Video_Clicks
Sohaib,,1,,42,Robson McCallay,UK,United Kingdom,www.youtube.com/watch?v=mLRstY_dImY,Fifa 13,1
Sohaib,,1,,36,Robson McCallay,UK,United Kingdom,www.youtube.com/watch?v=1drutzjeuIg,Fifa 13,1
Sheldon,,1,,"138,014",Ronald Schakenraad,NL,Netherlands,www.youtube.com/watch?v=Dhnm7_2SP_g,Maple Story,228
Callum,,1,1,"69,829",Ronald Schakenraad,NL,Netherlands,www.youtube.com/watch?v=cQbK1WOSgB4,Maple Story,109
Sohaib,,1,,168,Schrimpflosse,DE,Germany,www.youtube.com/watch?v=cFPuxGU1ucY,War Thunder,4
sheldon,,1,,"25,160",Scion Storm Gaming,US,United States,www.youtube.com/watch?v=E9hS9I338ZU,Warframe,16
Jordan H,,1,,"1,262",Shamel Floyd,US,United States,www.youtube.com/watch?v=CWwl_9XyygA,DC Universe Online (DCUO),1
Jordan H,,1,,997,Shamel Floyd,US,United States,www.youtube.com/watch?v=vvlKrcfYU6E,DC Universe Online (DCUO),2
Jordan H,,1,,536,Shamel Floyd,US,United States,www.youtube.com/watch?v=2PuT0x026Qc,DC Universe Online (DCUO),1
Jordan H,,1,,346,Shamel Floyd,US,United States,www.youtube.com/watch?v=1cy1rMCNBoM,DC Universe Online (DCUO),7
Jordan H,,1,,323,Shamel Floyd,US,United States,www.youtube.com/watch?v=FGxvdwueHOg,DC Universe Online (DCUO),1
Jordan H,,1,,125,Shamel Floyd,US,United States,www.youtube.com/watch?v=ARf4cplcrf4,DC Universe Online (DCUO),1
Jordan H,,1,,91,Shandaman,US,United States,www.youtube.com/watch?v=X4vLiw81Qvw,Call of Duty,4
sheldon,,1,,"29,520",Shane Turnbull,US,United States,www.youtube.com/watch?v=nlL_sU6F8ZM,Aion,145
sheldon,,1,1,"21,931",Shane Turnbull,US,United States,www.youtube.com/watch?v=38Q8Wck6pBQ,Aion,34
Stefan,,1,,"9,735",Shane Turnbull,US,United States,www.youtube.com/watch?v=zSDIxZasMes,Aion,158
Tyler,,1,,400,SmiteMedia,LT,Lithuania,www.youtube.com/watch?v=0GbWEHMQQTI,League of Legends,1
Tyler,,1,,397,SocommrGameplay,SE,Sweden,www.youtube.com/watch?v=BnFA1pbg350,Marvel Avengers Alliance,11
Tyler,,1,,26,TacticalLion,UK,United Kingdom,www.youtube.com/watch?v=CWVuYbijQwk,Maestia,2
Tyler,,1,,"1,861",TeamAwesomeDCUO,DK,Denmark,www.youtube.com/watch?v=MBix8yGlY3g,DC Universe Online (DCUO),1
sheldon,,1,,"12,197",Th3biaze,DE,Germany,www.youtube.com/watch?v=4N-TOoopffI,World of Tanks,22
Sohaib,,1,,"5,958",The Disastercast,AU,Australia,www.youtube.com/watch?v=x2kBTw1m7O0,DC Universe Online (DCUO),1
George,,1,,"6,281,634",TheButtonMasherz,US,United States,www.youtube.com/watch?v=4fOOfJkBnjw,League of Legends,56
George,,1,,"2,313,381",TheButtonMasherz,US,United States,www.youtube.com/watch?v=-J9QjzBNuNs,League of Legends,13
George,,1,,"1,885,034",TheButtonMasherz,US,United States,www.youtube.com/watch?v=3vDVZ7GKLbM,League of Legends,22
George,,1,,"1,568,322",TheButtonMasherz,US,United States,www.youtube.com/watch?v=pAPYk_C2ZZU,League of Legends,10
George,,1,,"1,410,456",TheButtonMasherz,US,United States,www.youtube.com/watch?v=N8cSYQ9EkOQ,League of Legends,8
George,,1,,"978,451",TheButtonMasherz,US,United States,www.youtube.com/watch?v=OVA-SJ_iSUs,League of Legends,12
George,,1,,"939,677",TheButtonMasherz,US,United States,www.youtube.com/watch?v=rLnQsxcCU-w,League of Legends,23
George,,1,,"661,185",TheButtonMasherz,US,United States,www.youtube.com/watch?v=_2mV0XVbHSc,League of Legends,220
Sheldon,,1,,"422,524",TheButtonMasherz,US,United States,www.youtube.com/watch?v=Ku1eMSNFeyY,League of Legends,12
Callum,,1,,"108,267",TheLoLSoul,US,United States,www.youtube.com/watch?v=dpPyM4I7LBk,League of Legends,21
Callum,,1,1,"68,102",TheLoLSoul,US,United States,www.youtube.com/watch?v=43wFv3dW9-o,League of Legends,40
sheldon,,1,,"23,396",TheLoLSoul,US,United States,www.youtube.com/watch?v=I57IDfAUsY8,League of Legends,17
sheldon,,1,,"23,248",TheLoLSoul,US,United States,www.youtube.com/watch?v=814RxT01olQ,League of Legends,12
sheldon,,1,,"21,668",TheLoLSoul,US,United States,www.youtube.com/watch?v=kA2bNweLlXQ,League of Legends,28
sheldon,,1,,"15,655",TheLoLSoul,US,United States,www.youtube.com/watch?v=b-6UAT_hlCc,League of Legends,11
sheldon,,1,,"12,347",TheLoLSoul,US,United States,www.youtube.com/watch?v=Bl-TwmJWoJs,League of Legends,25
sheldon,,1,,"12,181",TheLoLSoul,US,United States,www.youtube.com/watch?v=EVMAZzUt6HE,League of Legends,796
Sheldon,,1,,"438,498",Towelzandshned,UK,United Kingdom,www.youtube.com/watch?v=jZmUtBl2D-I,League of Legends,33
Sheldon,,1,,"134,069",Towelzandshned,UK,United Kingdom,www.youtube.com/watch?v=zMrCtbPTVNI,League of Legends,18
Callum,,1,,"103,560",Towelzandshned,UK,United Kingdom,www.youtube.com/watch?v=G8QDkvpCTvE,League of Legends,44
Callum,,1,,"45,827",Towelzandshned,UK,United Kingdom,www.youtube.com/watch?v=w9zy0MGvbJY,League of Legends,26
sheldon,,1,,"17,506",Towelzandshned,UK,United Kingdom,www.youtube.com/watch?v=VXRl6u7rjB4,League of Legends,17
Tyler,,1,,"31,514",Towelzandshned,UK,United Kingdom,www.youtube.com/watch?v=eCuz-i6bSRc,League of Legends,10
Tyler,,1,,255,Triponney S̩bastien,FR,France,www.youtube.com/watch?v=7dTB9f_RZAc,Battlefield Heroes,7
Tyler,,1,,221,Triponney S̩bastien,FR,France,www.youtube.com/watch?v=MhOE9_y49qE,Battlefield Heroes,4
Sohaib,,1,,2,Vamparrows,US,United States,www.youtube.com/watch?v=W03XivQbyuk,Star Wars: The Old Republic (SWTOR),1
Sohaib,,1,,17,Vincent van Meer,NL,Netherlands,www.youtube.com/watch?v=OUyfFdU2wjs,Minecraft,1
Sohaib,,1,,14,Vlad,HK,Hong Kong,www.youtube.com/watch?v=FQsfqnirdkY,Forsaken World,1
Sohaib,,1,,992,William Urbalonis,CA,Canada,www.youtube.com/watch?v=uKpXwVSX6yw,Elsword,15
Sohaib,,1,,951,William Urbalonis,CA,Canada,www.youtube.com/watch?v=V6v66XIRkPg,Elsword,1
Sohaib,,1,,676,William Urbalonis,CA,Canada,www.youtube.com/watch?v=IOM4-Etv4x0,Elsword,143
Sohaib,,1,,546,William Urbalonis,CA,Canada,www.youtube.com/watch?v=OO3vb9xPPVo,Scarlet Blade,4
Sohaib,,1,,288,William Urbalonis,CA,Canada,www.youtube.com/watch?v=VeICUKRNQgE,Scarlet Blade,10
Sohaib,,1,,226,William Urbalonis,CA,Canada,www.youtube.com/watch?v=7-dqfyY9QjA,Scarlet Blade,1
Sohaib,,1,,125,William Urbalonis,CA,Canada,www.youtube.com/watch?v=7XBF9W5NXOQ,Scarlet Blade,1
Sohaib,,1,,103,William Urbalonis,CA,Canada,www.youtube.com/watch?v=KcD4pw9KBOE,Age of Wushu,21
Sohaib,,1,,80,William Urbalonis,CA,Canada,www.youtube.com/watch?v=jABWveE4cMI,Scarlet Blade,16
Sohaib,,1,,62,William Urbalonis,CA,Canada,www.youtube.com/watch?v=FM9TXY_6V9c,Elsword,23
Sohaib,,1,,54,William Urbalonis,CA,Canada,www.youtube.com/watch?v=F9_viu0nRwM,Age of Wushu,1
Sohaib,,1,,48,William Urbalonis,CA,Canada,www.youtube.com/watch?v=TAPU2oNbVKw,Age of Wushu,1
Sohaib,,1,,32,William Urbalonis,CA,Canada,www.youtube.com/watch?v=e7LojeneDEw,Godfather: Five Families,10
Sohaib,,1,,22,William Urbalonis,CA,Canada,www.youtube.com/watch?v=HScVKUuQEmY,Edgeworld,2
Sohaib,,1,,21,William Urbalonis,CA,Canada,www.youtube.com/watch?v=-Ic6Jm6yN6M,Elsword,3
Sohaib,,1,,19,William Urbalonis,CA,Canada,www.youtube.com/watch?v=N0sDYn1gDp4,Edgeworld,2
Sohaib,,1,,18,William Urbalonis,CA,Canada,www.youtube.com/watch?v=FG9eehXUbvc,Elsword,5
Sohaib,,1,,18,William Urbalonis,CA,Canada,www.youtube.com/watch?v=esKIJCSigs0,Elsword,2
Sohaib,,1,,18,William Urbalonis,CA,Canada,www.youtube.com/watch?v=BgATdOPClHY,Godfather: Five Families,2
Sohaib,,1,,14,William Urbalonis,CA,Canada,www.youtube.com/watch?v=daEsIQp8rBs,Elsword,1
Sohaib,,1,,9,William Urbalonis,CA,Canada,www.youtube.com/watch?v=N-PqNuG0aN0,Elsword,1
Callum,,1,,"108,587",xLetalis,BG,Bulgaria,www.youtube.com/watch?v=UawPTS54bRs,Star Wars: The Old Republic (SWTOR),20
Callum,,1,,"79,924",xLetalis,BG,Bulgaria,www.youtube.com/watch?v=zrUi46siLLQ,Star Wars: The Old Republic (SWTOR),150
sheldon,,1,1,"20,937",xLetalis,BG,Bulgaria,www.youtube.com/watch?v=zoFNJ7UophU,Star Wars: The Old Republic (SWTOR),16
Tyler,,1,,"2,270",Yann Beilliard,FR,France,www.youtube.com/watch?v=Zv037TXpb3o,Path of Exile,103
Sohaib,,1,,120,Yirshma,US,United States,www.youtube.com/watch?v=fidj6Gs-Wtc,Elsword,5
Jordan H,,1,,154,Zekyga,US,United States,www.youtube.com/watch?v=Ki1W4J22E9w,Forsaken World,1
Jordan H,,1,,142,Zekyga,US,United States,www.youtube.com/watch?v=gkzoAZVsyhw,Dragonica Online,1
Jordan H,,1,,95,Zekyga,US,United States,www.youtube.com/watch?v=n26PO_Ktkfs,Elsword,1
Sohaib,,1,,48,Ziad,DE,Germany,www.youtube.com/watch?v=VGDQnS1m7d4,Elsword,1
Eric,,1,,107,Zul,MY,Malaysia,www.youtube.com/watch?v=yW_gRp6-Zuo,Drakensang Online,3
Sohaib,,1,,187,Zul,,,www.youtube.com/watch?v=PmkdhkrRPSM,Drakensang Online,1
Leo,,2,,"16,787",412 Productions,US,United States,www.youtube.com/watch?v=DbZU8EqmacE,Warframe,2
Leo,,2,,"9,804",412 Productions,US,United States,www.youtube.com/watch?v=5Lt-KnEHXao,Warframe,10
Leo,,2,,"9,532",412 Productions,US,United States,www.youtube.com/watch?v=6pLJj6yofdg,Warframe,2
Eric,,2,,"7,943",412 Productions,US,United States,www.youtube.com/watch?v=CfFaHrvI_nM,Warframe,5
Eric,,2,,"6,928",412 Productions,US,United States,www.youtube.com/watch?v=rS0CoQPCSvA,Warframe,2
Callum,,2,,"6,915",412 Productions,US,United States,www.youtube.com/watch?v=WVqT8p78PWM,Warframe,6
Callum,,2,,"5,096",412 Productions,US,United States,www.youtube.com/watch?v=btZhSKsZ4Yo,Warframe,4
Callum,,2,,"4,359",412 Productions,US,United States,www.youtube.com/watch?v=_MDotEYIBw8,Warframe,3
Callum,,2,,"4,315",412 Productions,US,United States,www.youtube.com/watch?v=eT8o3x3mNVs,Warframe,1
Callum,,2,,"3,169",412 Productions,US,United States,www.youtube.com/watch?v=O_WDYbRgwBQ,Warframe,1
Callum,,2,,"2,866",412 Productions,US,United States,www.youtube.com/watch?v=HOJ3_meuOZM,Warframe,1
Callum,,2,,"1,899",412 Productions,US,United States,www.youtube.com/watch?v=mYpQ2PofRx4,Warframe,1
Callum,,2,,"1,759",412 Productions,US,United States,www.youtube.com/watch?v=G5HfKt-RiOw,Warframe,3
Callum,,2,,"1,605",412 Productions,US,United States,www.youtube.com/watch?v=bnLyL6_6bQI,Warframe,2
Callum,,2,,"1,480",412 Productions,US,United States,www.youtube.com/watch?v=gWObB35X3IQ,Warframe,2
Callum,,2,,"1,415",412 Productions,US,United States,www.youtube.com/watch?v=Q4a7-wIh9W8,Warframe,3
Callum,,2,,"1,164",412 Productions,US,United States,www.youtube.com/watch?v=LBQ8gXsZXLY,Warframe,3
Callum,,2,,"1,008",412 Productions,US,United States,www.youtube.com/watch?v=CYAqAYSPGIM,Warframe,1
Callum,,2,,987,412 Productions,US,United States,www.youtube.com/watch?v=umf32_kba3w,Warframe,1
Callum,,2,,934,412 Productions,US,United States,www.youtube.com/watch?v=lNbKTEwg0Vw,Warframe,1
Callum,,2,,915,412 Productions,US,United States,www.youtube.com/watch?v=DIA7lLs6viU,Warframe,1
Callum,,2,,872,412 Productions,US,United States,www.youtube.com/watch?v=j_91i_i0_7A,Warframe,1
Callum,,2,,841,412 Productions,US,United States,www.youtube.com/watch?v=v9lyUkWE5ns,Warframe,2
Callum,,2,,821,412 Productions,US,United States,www.youtube.com/watch?v=afRPLEzw-oM,Warframe,2
Callum,,2,,809,412 Productions,US,United States,www.youtube.com/watch?v=AXGJ-qqk9Fs,Warframe,2
Callum,,2,,767,412 Productions,US,United States,www.youtube.com/watch?v=-nHrx3Xyno8,Warframe,3
Callum,,2,,741,412 Productions,US,United States,www.youtube.com/watch?v=WB4bEIgQpqE,Warframe,2
Callum,,2,,577,412 Productions,US,United States,www.youtube.com/watch?v=1FvYEkRfj3g,Warframe,1
Callum,,2,,542,412 Productions,US,United States,www.youtube.com/watch?v=4ajfRKAsNIU,Warframe,2
Callum,,2,,500,412 Productions,US,United States,www.youtube.com/watch?v=rf9OKD7lMbk,Warframe,2
Callum,,2,,488,412 Productions,US,United States,www.youtube.com/watch?v=vs-_X1BPaMA,Warframe,2
Callum,,2,,424,412 Productions,US,United States,www.youtube.com/watch?v=sU7S4j5siqU,Warframe,2
Callum,,2,,398,412 Productions,US,United States,www.youtube.com/watch?v=Rk4V1Nx2eDI,Warframe,1
Callum,,2,,369,412 Productions,US,United States,www.youtube.com/watch?v=iMrKK-b_A0k,Warframe,2
Callum,,2,,273,412 Productions,US,United States,www.youtube.com/watch?v=vjgjOKjglLk,Warframe,1
Tyler,,2,,"6,093",412 Productions,,,www.youtube.com/watch?v=pgCAQUppvtQ,Warframe,3
Tyler,,2,,"5,742",412 Productions,,,www.youtube.com/watch?v=Pr7zA-URT3o,Warframe,3
Tyler,,2,,"2,563",412 Productions,,,www.youtube.com/watch?v=1RUgX2lRHFk,Warframe,1
Tyler,,2,,"2,469",412 Productions,,,www.youtube.com/watch?v=WFGf9t7sC80,Warframe,1
Tyler,,2,,"2,305",412 Productions,,,www.youtube.com/watch?v=xC8t4u2_k6g,Warframe,1
Tyler,,2,,"2,266",412 Productions,,,www.youtube.com/watch?v=SfY1GqFdeSQ,Warframe,1
Tyler,,2,,"1,630",412 Productions,,,www.youtube.com/watch?v=qHH_W84aksI,Warframe,1
Tyler,,2,,"1,490",412 Productions,,,www.youtube.com/watch?v=BHjJRsop0p4,Warframe,3
Tyler,,2,,"1,457",412 Productions,,,www.youtube.com/watch?v=-5Bl-lBnoD0,Warframe,1
Tyler,,2,,"1,128",412 Productions,,,www.youtube.com/watch?v=8TF_coownCk,Warframe,1
Tyler,,2,,843,412 Productions,,,www.youtube.com/watch?v=R0VitJkk5uA,Warframe,3
Tyler,,2,,805,412 Productions,,,www.youtube.com/watch?v=v8QiIgvkCQc,Warframe,1
Tyler,,2,,676,412 Productions,,,www.youtube.com/watch?v=Ly_VHqvn8hI,Warframe,2
Tyler,,2,,662,412 Productions,,,www.youtube.com/watch?v=KV6dxWvI-QM,Warframe,2
Tyler,,2,,634,412 Productions,,,www.youtube.com/watch?v=TeUjuiLoMoM,Warframe,1
Tyler,,2,,619,412 Productions,,,www.youtube.com/watch?v=5UGZ-NIxPyc,Warframe,2
Tyler,,2,,602,412 Productions,,,www.youtube.com/watch?v=nOYxswtoLlg,Warframe,2
Tyler,,2,,558,412 Productions,,,www.youtube.com/watch?v=CCE1gKwqUSE,Warframe,1
Tyler,,2,,391,412 Productions,,,www.youtube.com/watch?v=Qf_TQr-sLzA,Warframe,1
Tyler,,2,,390,412 Productions,,,www.youtube.com/watch?v=mg34Rj3Q2-g,Warframe,1
Tyler,,2,,318,412 Productions,,,www.youtube.com/watch?v=HiETiWu9U3E,Warframe,1
Sohaib,Low bitrate,2,,"18,900",Acifin Network,UK,United Kingdom,www.youtube.com/watch?v=VbH57x1vBTE,Call of Duty,4
Sohaib,Low bitrate,2,,"2,105",Acifin Network,UK,United Kingdom,www.youtube.com/watch?v=1TmpfquYTIM,Call of Duty,1
Sohaib,Low bitrate,2,,734,Acifin Network,UK,United Kingdom,www.youtube.com/watch?v=FM1c8bszAv8,Call of Duty,2
Sohaib,Low bitrate,2,,505,Acifin Network,UK,United Kingdom,www.youtube.com/watch?v=jQLxQGlD0rU,Call of Duty,1
Sohaib,Low bitrate,2,,356,Acifin Network,UK,United Kingdom,www.youtube.com/watch?v=TDDkAfrmGAc,Call of Duty,1
Stefan,,2,,"9,325",Adam Hueston,UK,United Kingdom,www.youtube.com/watch?v=OdzNpaMjk2I,Tera,21
Sohaib,,2,,"7,211",Adam Hueston,UK,United Kingdom,www.youtube.com/watch?v=l_ncIQUXci4,Tera,5
Sohaib,,2,,"5,537",Adam Hueston,UK,United Kingdom,www.youtube.com/watch?v=U_YD1uzTL4I,Tera,6
Sohaib,,2,,"3,970",Adam Hueston,UK,United Kingdom,www.youtube.com/watch?v=CiLVSXZJd10,Forsaken World,7
Sohaib,,2,,"3,010",Adam Hueston,UK,United Kingdom,www.youtube.com/watch?v=8OnkcRFuMLw,Tera,4
Sohaib,,2,,"2,162",Adam Hueston,UK,United Kingdom,www.youtube.com/watch?v=--TJ0_R-WBc,Tera,2
Sohaib,,2,,664,Adam Hueston,UK,United Kingdom,www.youtube.com/watch?v=7xwKnqwTfoE,Tera,1
Sohaib,,2,,577,Adam Hueston,UK,United Kingdom,www.youtube.com/watch?v=iA2d3s_aLMM,Divine Souls,26
Sohaib,,2,,305,Adam Hueston,UK,United Kingdom,www.youtube.com/watch?v=-jFXByxr29w,Tera,1
Sohaib,,2,,301,Adam Hueston,UK,United Kingdom,www.youtube.com/watch?v=qukMJtWzV1w,War Thunder,3
Tyler,,2,,301,Adam Hueston,,,www.youtube.com/watch?v=lcgnJIs1rbM,War Thunder,1
Sohaib,,2,,55,Adam Taylor,,,www.youtube.com/watch?v=0lIQo9S2G4g,Tera,1
sheldon,,2,1,"28,410",Aishleen,Romania,#N/A:lookupNotFound:Romania,www.youtube.com/watch?v=VEuRsJIU7po,Forsaken World,11
Sohaib,,2,,55,Ajit Sunuwar,NP,Nepal,www.youtube.com/watch?v=eFdsVcPstQs,Wartune,3
Sohaib,In-game giveaway,2,,"5,019",Alauran,US,United States,www.youtube.com/watch?v=5q6BjPgyOww,League of Legends,4
Sohaib,In-game giveaway,2,,"4,560",Alauran,US,United States,www.youtube.com/watch?v=nxs9PeGfMjs,League of Legends,2
Sohaib,In-game giveaway,2,,"2,215",Alauran,US,United States,www.youtube.com/watch?v=DlIjrht30eg,League of Legends,1
Sohaib,In-game giveaway,2,,"2,003",Alauran,US,United States,www.youtube.com/watch?v=u1a6zDbBa0c,League of Legends,3
Sohaib,In-game giveaway,2,,"1,103",Alauran,US,United States,www.youtube.com/watch?v=JHPfOoKsXm8,League of Legends,5
Tyler,,2,,"2,758",Alauran,,,www.youtube.com/watch?v=q3Wag1GHAGs,League of Legends,1
Sohaib,,2,,448,Alec Dilkes,UK,United Kingdom,www.youtube.com/watch?v=xW3Nu0IKhAk,Smite,5
Sohaib,,2,,266,Alec Dilkes,UK,United Kingdom,www.youtube.com/watch?v=3lxnoquBrXY,Minecraft,4
Sohaib,,2,,206,Alec Dilkes,UK,United Kingdom,www.youtube.com/watch?v=kCLsKIZGCow,Call of Duty,1
Sohaib,,2,,94,Alec Dilkes,UK,United Kingdom,www.youtube.com/watch?v=U0mPpSNLBmY,Minecraft,1
Sohaib,,2,,76,Alec Dilkes,UK,United Kingdom,www.youtube.com/watch?v=ji5cs1bs0ec,Smite,1
Sohaib,,2,,55,Alec Dilkes,UK,United Kingdom,www.youtube.com/watch?v=L7WhjGUE6ao,Call of Duty,1
Sohaib,,2,,"16,389",alejandro manuel isaias,US,United States,www.youtube.com/watch?v=0s0d7XkTEdo,Warframe,1
Sohaib,,2,,338,Alex Maresca,RU,Russian Federation,www.youtube.com/watch?v=ZCdcpgZXQ0U,Allods Online,4
Sohaib,,2,,226,Alex Mendiza,AT,Austria,www.youtube.com/watch?v=H19TIEhebIs,Warframe,1
Sohaib,,2,,159,Alex Mendiza,AT,Austria,www.youtube.com/watch?v=7a4SxbeO-sw,Warframe,1
Sohaib,,2,,134,Alex Mendiza,AT,Austria,www.youtube.com/watch?v=9PJOU1QRnc0,Warframe,1
Sheldon,,2,1,"145,470",Alexander Lewis,CA,Canada,www.youtube.com/watch?v=w-3yuOZ3J18,League of Legends,12
sheldon,,2,1,"25,908",Alexander Lewis,CA,Canada,www.youtube.com/watch?v=QpnCn5yCpJI,League of Legends,13
sheldon,,2,1,"24,477",Alexander Lewis,CA,Canada,www.youtube.com/watch?v=ADRZESjfjDk,League of Legends,14
sheldon,,2,1,"12,683",Alexander Lewis,CA,Canada,www.youtube.com/watch?v=JE5a2-mpX_4,League of Legends,23
Stefan,,2,,"10,210",Alexander Lewis,CA,Canada,www.youtube.com/watch?v=1inlaOs6jQI,League of Legends,11
Sohaib,Low res,2,,214,Alexey Lobunets,UA,Ukraine,www.youtube.com/watch?v=dUpiAqsSAMg,League of Legends,2
Sohaib,,2,,48,Alpha,US,United States,www.youtube.com/watch?v=-URyFiw5uMU,Big Farm,1
Sheldon,,2,,"145,884",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=l8TJF7kL1PY,League of Legends,27
Callum,,2,,"63,018",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=q2mWm_Jf98o,League of Legends,23
Sohaib,lag,2,,"55,905",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=e2lmFkaS5Dw,League of Legends,1
Sohaib,,2,,"52,191",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=sOeYnKMFt04,League of Legends,1
Sohaib,,2,,"45,503",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=l4xJtQCqr3A,League of Legends,1
Sohaib,,2,,"40,739",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=c5wU4Yk-cZA,League of Legends,2
Sohaib,,2,,"39,150",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=k818EfOKGo8,League of Legends,3
Jesse,,2,,"26,495",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=Xu-CX_NWe9c,League of Legends,1
Jesse,,2,,"25,041",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=jLeD-PHrRH0,League of Legends,1
Jesse,,2,,"15,578",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=kWyNpIkj8yA,League of Legends,1
Jesse,,2,,"14,593",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=2YQpnao1Hwg,League of Legends,1
Jesse,,2,,"13,633",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=OGrRvKx25uw,League of Legends,1
Jesse,,2,,"13,631",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=d0op3s82ZsU,League of Legends,1
Jesse,,2,,"11,970",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=jo6aUkgB6Xo,League of Legends,2
Jesse,,2,,"11,732",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=mUMBDWq3PWk,League of Legends,1
Jesse,,2,,"11,692",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=B-T6ngNKrg4,League of Legends,1
Jesse,,2,,"11,600",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=IpHL4d8Oho8,League of Legends,1
Jesse,,2,,"9,375",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=tTe1KZIJXww,League of Legends,2
Jesse,,2,,"7,940",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=INhj2g16yvk,League of Legends,1
Jesse,,2,,"5,656",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=_ym8QyIyT94,League of Legends,1
Jesse,,2,,"5,556",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=klIBxCqUkhg,League of Legends,75
Jesse,,2,,"4,864",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=MpD0I001U7Q,League of Legends,1
Jesse,,2,,"4,765",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=FpyWQk675xg,League of Legends,1
Jesse,,2,,"4,648",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=uFVzwCI3Yrk,League of Legends,1
Jesse,,2,,"3,954",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=1Abu27BduEM,League of Legends,1
Jesse,,2,,"3,412",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=TDKHkxENafw,League of Legends,1
Jesse,,2,,"2,553",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=a1oj2GNJS1E,League of Legends,1
Jesse,,2,,"2,465",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=ikHOBuekC6w,League of Legends,1
Jesse,,2,,"2,040",Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=Bp_PChG_Jf4,League of Legends,1
Jesse,,2,,930,Ameen Mohiyuddin,US,United States,www.youtube.com/watch?v=MjSbHEBHbdw,League of Legends,1
Tyler,,2,,"11,263",Ameen Mohiyuddin,,,www.youtube.com/watch?v=-BNDi-4S2D8,League of Legends,1
Tyler,,2,,"7,685",Ameen Mohiyuddin,,,www.youtube.com/watch?v=Z5HhHylD1Qw,League of Legends,1
Tyler,,2,,"6,438",Ameen Mohiyuddin,,,www.youtube.com/watch?v=3aSXhICv7n4,League of Legends,1
Tyler,,2,,"2,219",Ameen Mohiyuddin,,,www.youtube.com/watch?v=d48otFh7saw,League of Legends,2
Tyler,,2,,"1,134",Ameen Mohiyuddin,,,www.youtube.com/watch?v=g3YDv4Nkxws,League of Legends,1
Jesse,,2,,991,AnbraxasGames,US,United States,www.youtube.com/watch?v=6WhqoMjAANI,Smite,1
Jesse,,2,,81,Andrea Bello,IT,Italy,www.youtube.com/watch?v=VG9VuRpjM8c,PlanetSide 2,2
Jesse,,2,,76,Andrea Bello,IT,Italy,www.youtube.com/watch?v=foesm3gzWew,World of Tanks,1
Jesse,,2,,"84,657",Andrew Chong,CA,Canada,www.youtube.com/watch?v=N91gif9x-do,World of Tanks,2
Jesse,,2,,"56,448",Andrew Chong,CA,Canada,www.youtube.com/watch?v=MF2ZgOvLvFc,World of Tanks,5
Jesse,,2,,"1,120",Andrew Chong,CA,Canada,www.youtube.com/watch?v=Jp9hVrE6sVU,World of Tanks,1
Jesse,,2,,224,Andrey Lesnyakov,RU,Russian Federation,www.youtube.com/watch?v=iB1h1f8RQ3g,Guild Wars 2,1
Jesse,,2,,24,Andrey Lesnyakov,RU,Russian Federation,www.youtube.com/watch?v=ELXrDSCLZLs,Star Trek Online,1
Jesse,,2,,43,Andrija Simic 2,HR,Croatia,www.youtube.com/watch?v=OKenJDIH-II,League of Legends,1
Jesse,,2,,"1,788",AoryuPlay Channel,BR,Brazil,www.youtube.com/watch?v=rF_39Wlp0gY,Tera,37
Jesse,,2,,832,AoryuPlay Channel,BR,Brazil,www.youtube.com/watch?v=tFchk67lngA,Path of Exile,4
Jesse,,2,,827,AoryuPlay Channel,BR,Brazil,www.youtube.com/watch?v=kUKndq1bP5o,Scarlet Blade,49
